College,Predominant Degree,Highest Degree,Control,Region,Locale,Admission Rate,Undergrad Population,Average Cost,ACT Median,SAT Average,% White,% Black,% Hispanic,% Asian,% American Indian,% Pacific Islander,% Biracial,% Nonresident Aliens,% Part-time Undergrads,Expenditure Per Student,Average Faculty Salary,% Full-time Faculty,% Undergrads with Pell Grant,Completion Rate 150% time,Retention Rate (First Time Students),% Undergrads 25+ y.o.,3 Year Default Rate,Median Debt,Median Debt on Graduation,Median Debt on Withdrawal,% Federal Loans,% Pell Grant Recipients,Average Age of Entry,Average Family Income,Median Family Income,Poverty Rate,Number of Unemployed 8 years after entry,Number of Employed 8 years after entry,Mean Earnings 8 years After Entry,Median Earnings 8 years After Entry,LATITUDE,LONGITUDE
Macalester College,3,3,Private,Great Plains,Large City,0.34160000000000001,2029,55393,31,1350,0.66539999999999999,2.6599999999999999E-2,6.1600000000000002E-2,7.0499999999999993E-2,1E-3,0,5.1700000000000003E-2,0.1232,9.4000000000000004E-3,17781,9450,0.78949999999999998,0.17199999999999999,0.87419999999999998,0.95130000000000003,1E-3,1.6,21996.5,23501.5,13717.5,0.99000001000000004,0.31999999299999998,19.379999160000001,93155.63,85439.5,6.0300002099999999,35,308,45600,38900,44.93663243,-93.16915068
University of Michigan-Ann Arbor,3,4,Public,Great Lakes,Mid-size City,0.33260000000000001,28077,25760,30,1352,0.62719999999999998,4.36E-2,4.1200000000000001E-2,0.1222,1.6000000000000001E-3,4.0000000000000002E-4,3.1E-2,6.6699999999999995E-2,3.0200000000000001E-2,22051,10509,0.80259999999999998,0.157,0.89970000000000006,0.96879999999999999,1.9800000000000002E-2,2.1,21000,22000,15000,0.959999979,0.30000001199999998,20.879999160000001,87306.5,69630,5.8899998660000001,388,4565,65900,53400,42.27803,-83.736564
New York University,3,4,Private,Mid-Atlantic,Large City,0.26050000000000001,22172,60059,30,1352,0.38369999999999999,4.6699999999999998E-2,0.1052,0.1837,2.3999999999999998E-3,8.9999999999999998E-4,3.4599999999999999E-2,0.1363,4.9200000000000001E-2,28606,13434,0.40450000000000003,0.19869999999999999,0.83309999999999995,0.92500000000000004,6.2199999999999998E-2,2.5,21500,23250,15775,0.97000002900000004,0.37000000500000002,20.729999540000001,99964.68,74827,7.4000000950000002,579,4758,64600,52500,40.7294519,-73.9972639
Georgia Institute of Technology-Main Campus,3,4,Public,Southeast,Large City,0.54930000000000001,13975,21980,30,1352,0.55300000000000005,6.2799999999999995E-2,6.5000000000000002E-2,0.17499999999999999,1.2999999999999999E-3,8.9999999999999998E-4,3.2300000000000002E-2,0.1048,5.6000000000000001E-2,13939,11230,0.95679999999999998,0.19320000000000001,0.82189999999999996,0.95520000000000005,4.3700000000000003E-2,2.5,20750,22750,14000,0.920000017,0.41999998700000002,20.030000690000001,94533.48,82697,6.2699999809999998,154,2243,69300,65700,33.77373183,-84.39601919
University of Rochester,3,4,Private,Mid-Atlantic,Mid-size City,0.35680000000000001,6047,59156,31,1353,0.53610000000000002,4.7500000000000001E-2,5.67E-2,0.1052,2.5999999999999999E-3,8.0000000000000004E-4,2.7799999999999998E-2,0.1507,3.7699999999999997E-2,29937,12762,0.95269999999999999,0.18440000000000001,0.8518,0.96050000000000002,6.1400000000000003E-2,2.5,24325.5,26000,13500,0.99000001000000004,0.30000001199999998,20.239999770000001,97862.81,85192,6.2600002290000001,79,996,59500,50200,43.126397,-77.631202
Davidson College,3,3,Private,Southeast,Large Suburb,0.25609999999999999,1782,54930,31,1353,0.68740000000000001,7.3499999999999996E-2,6.2300000000000001E-2,4.7699999999999999E-2,6.1999999999999998E-3,0,3.7600000000000001E-2,5.33E-2,0,17631,11706,0.9355,0.1313,0.92459999999999998,0.95709999999999995,0,2.2000000000000002,15750,16662.5,8750,0.94999998799999996,0.25,19.459999079999999,118112.31,111520,6.3699998860000004,19,178,55100,47900,35.50000638,-80.84523583
Oberlin College,3,4,Private,Great Lakes,Fringe Town,0.30409999999999998,2894,59683,30,1354,0.69520000000000004,5.4899999999999997E-2,7.2900000000000006E-2,4.2200000000000001E-2,1E-3,2.9999999999999997E-4,5.4600000000000003E-2,6.8099999999999994E-2,1.35E-2,27620,9872,0.8982,0.1072,0.88570000000000004,0.93410000000000004,2.0999999999999999E-3,2,23250,25217,12375,0.99000001000000004,0.280000001,19.36000061,112508.35,97279,6.4000000950000002,76,491,36700,33200,41.29473992,-82.22178623
Grinnell College,3,3,Private,Great Plains,Remote Town,0.35060000000000002,1661,53318,30,1357,0.57979999999999998,5.8999999999999997E-2,8.3699999999999997E-2,7.5300000000000006E-2,1.8E-3,0,4.2700000000000002E-2,0.12640000000000001,1.1999999999999999E-3,23516,9129,0.83130000000000004,0.2097,0.85680000000000001,0.93240000000000001,1.6999999999999999E-3,3,10022.5,10775,7950,0.94999998799999996,0.34999999399999998,19.379999160000001,98649.16,88440,6.8899998660000001,26,240,47100,37600,41.74636255,-92.72143175
College of William and Mary,3,4,Public,Southeast,Small Suburb,0.33210000000000001,6235,25938,30,1358,0.59499999999999997,7.1400000000000005E-2,9.1399999999999995E-2,6.8199999999999997E-2,1.9E-3,8.0000000000000004E-4,4.7199999999999999E-2,4.19E-2,7.4000000000000003E-3,13265,10253,0.80869999999999997,0.11749999999999999,0.89929999999999999,0.95620000000000005,1.9599999999999999E-2,0.9,19500,20785.5,12000,0.939999998,0.30000001199999998,19.959999079999999,112915,98940,4.8000001909999996,81,868,57400,48800,37.273294,-76.719631
University of Virginia-Main Campus,3,4,Public,Southeast,Small City,0.2999,15020,25255,31,1362,0.60699999999999998,6.3E-2,5.79E-2,0.12239999999999999,1.2999999999999999E-3,2.9999999999999997E-4,4.2900000000000001E-2,5.6500000000000002E-2,3.8300000000000001E-2,16577,12428,0.9466,0.1205,0.93069999999999997,0.97,5.6599999999999998E-2,1.7,17746,19500,11921,0.93000000699999996,0.28999999199999998,20.379999160000001,100872.78,84687,5.6399998660000001,151,1870,66300,53600,38.033977,-78.511845
Emory University,3,4,Private,Southeast,Large Suburb,0.26329999999999998,7705,58180,31,1363,0.40479999999999999,9.2399999999999996E-2,6.2300000000000001E-2,0.22040000000000001,1.4E-3,1E-4,2.7799999999999998E-2,0.15079999999999999,1.2699999999999999E-2,33796,12133,0.67920000000000003,0.21920000000000001,0.89610000000000001,0.94379999999999997,3.1E-2,2.4,19000,19500,12000,0.97000002900000004,0.31999999299999998,21.200000760000002,95403.45,64962,6.0599999430000002,104,1047,72500,56900,33.79326806,-84.32581769
Rensselaer Polytechnic Institute,3,4,Private,Mid-Atlantic,Small City,0.41199999999999998,5379,59470,29,1366,0.6492,2.3199999999999998E-2,6.8199999999999997E-2,9.9599999999999994E-2,1.1000000000000001E-3,5.9999999999999995E-4,6.25E-2,7.3599999999999999E-2,4.0000000000000002E-4,20550,12145,0.83040000000000003,0.16600000000000001,0.84940000000000004,0.93510000000000004,1.8200000000000001E-2,1.9,27000,27835.5,12000,0.99000001000000004,0.310000002,19.719999309999999,102722.37,94717.5,5.8600001339999999,99,1473,71900,70100,42.72898349,-73.6787675
Colgate University,3,4,Private,Mid-Atlantic,Distant Town,0.26379999999999998,2872,57745,31,1370,0.67789999999999995,4.2500000000000003E-2,7.8700000000000006E-2,3.27E-2,2.0999999999999999E-3,1.4E-3,3.5900000000000001E-2,8.43E-2,2.9999999999999997E-4,21634,10985,1,0.1154,0.90859999999999996,0.93120000000000003,1.4E-3,2.7,15062.5,15625,7750,0.97000002900000004,0.33000001299999998,19.290000920000001,110016.68,91654,6.6300001139999996,37,409,61700,53400,42.8181753,-75.5352177
Reed College,3,4,Private,Far West,Large City,0.48530000000000001,1351,57701,31,1371,0.60770000000000002,1.6299999999999999E-2,0.1081,5.11E-2,1.5E-3,0,8.0699999999999994E-2,6.0699999999999997E-2,5.1999999999999998E-3,20261,10092,1,0.17180000000000001,0.81899999999999995,0.94059999999999999,1.43E-2,2.2999999999999998,15500,16098.5,8914,0.959999979,0.40999999599999998,19.690000529999999,90869.88,69123.5,7.170000076,26,163,36000,28400,45.48095914,-122.6303479
Boston College,3,4,Private,New England,Small City,0.32219999999999999,9465,58639,32,1375,0.57969999999999999,4.3200000000000002E-2,0.1055,9.3700000000000006E-2,6.9999999999999999E-4,2.9999999999999997E-4,2.8000000000000001E-2,5.1999999999999998E-2,1.2699999999999999E-2,18302,13355,0.60299999999999998,0.1371,0.91300000000000003,0.94840000000000002,2.4E-2,1.4,19000,19000,12042,0.99000001000000004,0.23000000400000001,20.600000380000001,103787.15,81102,5.9299998279999997,186,2231,78700,61800,42.33620322,-71.16924179
Case Western Reserve University,3,4,Private,Great Lakes,Large City,0.41880000000000001,4551,55783,31,1377,0.53639999999999999,4.7E-2,5.0999999999999997E-2,0.18679999999999999,1.2999999999999999E-3,2.0000000000000001E-4,3.6299999999999999E-2,8.2400000000000001E-2,1.0999999999999999E-2,31974,10272,0.8044,0.20039999999999999,0.80120000000000002,0.94240000000000002,1.9099999999999999E-2,1.3,22500,25000,14250,0.99000001000000004,0.25999999000000001,21.940000529999999,72928.28,57740,6.4499998090000004,102,1143,74300,61800,41.50409549,-81.60489286
University of Southern California,3,4,Private,Far West,Large City,0.19839999999999999,18087,59787,31,1380,0.38119999999999998,4.4200000000000003E-2,0.13550000000000001,0.2306,1.2999999999999999E-3,1.1999999999999999E-3,4.7500000000000001E-2,0.12089999999999999,2.81E-2,42077,13045,0.57269999999999999,0.23080000000000001,0.91169999999999995,0.95989999999999998,3.7699999999999997E-2,1.8,21500,22841.5,17125,0.959999979,0.34999999399999998,21.659999849999998,74599.850000000006,42938,8.75,462,4462,74400,62300,34.021058,-118.283858
Hamilton College,3,3,Private,Mid-Atlantic,Fringe Rural,0.27189999999999998,1909,57420,31,1384,0.62490000000000001,3.8199999999999998E-2,7.6999999999999999E-2,6.7599999999999993E-2,0,0,3.04E-2,4.6100000000000002E-2,2.5999999999999999E-3,28954,11159,0.8972,0.13750000000000001,0.92949999999999999,0.94030000000000002,6.7000000000000002E-3,1.8,15500,16500,7475,0.97000002900000004,0.310000002,19.370000839999999,110802.25,99145,7.2300000190000002,22,302,62800,52600,43.05424753,-75.40799649
Wesleyan University,3,4,Private,New England,Small City,0.2092,2888,61167,31,1387,0.52939999999999998,7.1999999999999995E-2,9.6600000000000005E-2,7.9600000000000004E-2,6.9999999999999999E-4,1E-3,5.8200000000000002E-2,8.2799999999999999E-2,0,24442,11163,0.88100000000000001,0.1837,0.91539999999999999,0.95079999999999998,2.0999999999999999E-3,1.5,17625,18633,8500,0.99000001000000004,0.310000002,19.379999160000001,106492.97,88497,6.7399997709999999,48,413,46300,42000,41.5568096,-72.65677326
Middlebury College,3,4,Private,New England,Distant Town,0.1716,2466,59200,32,1391,0.66300000000000003,2.8799999999999999E-2,7.3800000000000004E-2,6.1600000000000002E-2,1.6000000000000001E-3,0,4.3799999999999999E-2,0.1022,4.1000000000000003E-3,23214,10599,0.85360000000000003,0.1103,0.93600000000000005,0.95150000000000001,4.4000000000000003E-3,1.6,17777.5,19500,10245.5,0.99000001000000004,0.23000000400000001,21.600000380000001,86276.38,60997.5,6.5999999049999998,55,424,60900,49100,44.009117,-73.176068
Washington and Lee University,3,4,Private,Southeast,Distant Town,0.18429999999999999,1846,56616,32,1392,0.8337,2.4400000000000002E-2,3.4700000000000002E-2,3.6299999999999999E-2,1.1000000000000001E-3,0,1.5699999999999999E-2,3.2500000000000001E-2,1.1000000000000001E-3,28860,12144,0.77510000000000001,9.5799999999999996E-2,0.90239999999999998,0.96660000000000001,0,1.1000000000000001,18543,19500,0,0.94999998799999996,0.189999998,20.309999470000001,132813.41,112856,5.3899998660000001,19,203,76200,61800,37.78897441,-79.44286896
Northeastern University,3,4,Private,New England,Large City,0.3231,13204,55914,32,1394,0.49509999999999998,3.44E-2,6.6299999999999998E-2,9.9599999999999994E-2,8.0000000000000004E-4,2.0000000000000001E-4,3.5400000000000001E-2,0.17610000000000001,0,13078,11581,0.74250000000000005,0.1424,0.8256,0.95530000000000004,1.52E-2,4.2,25759.5,28804.5,24500,0.980000019,0.310000002,20.93000031,99407.61,83394,5.6900000569999998,313,4676,60600,56400,42.34018276,-71.08806856
Vassar College,3,3,Private,Mid-Atlantic,Large Suburb,0.24110000000000001,2436,59320,32,1394,0.61250000000000004,5.7500000000000002E-2,0.1104,9.5200000000000007E-2,4.0000000000000002E-4,0,5.8700000000000002E-2,6.4399999999999999E-2,5.7000000000000002E-3,29148,11065,0.86829999999999996,0.21990000000000001,0.9365,0.95589999999999997,1.9800000000000002E-2,0.3,16590,17545,7500,0.97000002900000004,0.25999999000000001,19.399999619999999,115433.73,102049,6.3899998660000001,43,356,49200,42300,41.68599708,-73.89758065
Claremont McKenna College,3,4,Private,Far West,Large Suburb,0.1173,1311,60065,31,1397,0.43859999999999999,3.9699999999999999E-2,0.11210000000000001,0.10829999999999999,0,1.5E-3,7.7799999999999994E-2,0.14419999999999999,3.0999999999999999E-3,26268,9388,0.91949999999999998,0.1163,0.9254,0.96220000000000006,3.0000000000000001E-3,0,12086,14000,7125,0.959999979,0.37000000500000002,19.540000920000001,112417.66,88986.5,7.2100000380000004,18,157,70800,55600,34.10199541,-117.7064143
Georgetown University,3,4,Private,Mid-Atlantic,Large City,0.16969999999999999,7261,59900,31,1398,0.58860000000000001,6.3799999999999996E-2,7.8799999999999995E-2,9.1899999999999996E-2,1.4E-3,8.0000000000000004E-4,3.9399999999999998E-2,0.10730000000000001,2.81E-2,29282,12851,0.53139999999999998,0.13250000000000001,0.92449999999999999,0.95979999999999999,5.9700000000000003E-2,0.9,17125,17500,12000,0.980000019,0.209999993,21.870000839999999,87179.34,60247,6.5399999619999996,175,1668,100300,76200,38.90880927,-77.07346324
Wellesley College,3,3,Private,New England,Large Suburb,0.29110000000000003,2347,57164,31,1399,0.42049999999999998,5.9200000000000003E-2,9.9299999999999999E-2,0.22800000000000001,0,0,5.79E-2,0.1095,5.4999999999999997E-3,32790,12025,0.85860000000000003,0.19220000000000001,0.90680000000000005,0.96579999999999999,1.9E-2,1.2,8000,8225,6832.5,0.959999979,0.40999999599999998,19.879999160000001,91334.36,74657,6.4400000569999998,40,273,58000,52800,42.29374109,-71.30665725
Haverford College,3,3,Private,Mid-Atlantic,Large Suburb,0.2349,1187,59654,32,1400,0.65800000000000003,6.4000000000000001E-2,7.7499999999999999E-2,7.1599999999999997E-2,2.5000000000000001E-3,0,7.0800000000000002E-2,5.5599999999999997E-2,0,27567,10341,0.82350000000000001,0.1502,0.93330000000000002,0.97829999999999995,8.0000000000000004E-4,3.3,13399,13852.5,6500,0.93000000699999996,0.30000001199999998,19.31999969,108246.15,89312.5,7.1100001339999999,10,135,54200,46000,40.00736959,-75.30508518
Carleton College,3,3,Private,Great Plains,Distant Town,0.20949999999999999,2023,58275,31,1406,0.65839999999999999,3.5099999999999999E-2,6.4799999999999996E-2,8.7999999999999995E-2,1E-3,1.5E-3,4.4499999999999998E-2,8.5000000000000006E-2,0,26533,10669,0.9173,0.1231,0.9214,0.96020000000000005,2.8999999999999998E-3,2.2999999999999998,16644,17500,10000,0.97000002900000004,0.34999999399999998,19.399999619999999,104347.16,91175.5,6.7300000190000002,23,236,52600,42700,44.46230352,-93.15466192
Johns Hopkins University,3,4,Private,Mid-Atlantic,Large City,0.18129999999999999,5932,58980,32,1418,0.48720000000000002,5.5599999999999997E-2,0.10150000000000001,0.18609999999999999,1.1999999999999999E-3,6.9999999999999999E-4,4.0599999999999997E-2,0.1043,1.5800000000000002E-2,75570,10922,0.86370000000000002,0.13070000000000001,0.9254,0.97040000000000004,7.7499999999999999E-2,1.7,17500,18500,15504,0.980000019,0.189999998,22.920000080000001,83968.47,57761.5,6.1799998279999997,135,1250,73800,64400,39.32980761,-76.62072273
Cornell University,3,4,Private,Mid-Atlantic,Small City,0.15559999999999999,14309,59572,32,1422,0.42680000000000001,5.8700000000000002E-2,0.1116,0.16350000000000001,3.0000000000000001E-3,2.9999999999999997E-4,4.3200000000000002E-2,9.3899999999999997E-2,8.9999999999999998E-4,23140,13820,0.9022,0.1636,0.93340000000000001,0.9677,1.3299999999999999E-2,1.5,11500,12000,9496,0.97000002900000004,0.34000000400000002,19.799999239999998,97334.41,81957,6.4899997709999999,233,2662,84500,65000,42.448713,-76.476535
Bowdoin College,3,3,Private,New England,Fringe Town,0.14949999999999999,1789,58200,32,1423,0.64170000000000005,4.7E-2,0.12470000000000001,6.9900000000000004E-2,1.1000000000000001E-3,5.9999999999999995E-4,6.2E-2,4.7E-2,5.9999999999999995E-4,26266,10803,0.85599999999999998,0.1376,0.93259999999999998,0.96540000000000004,2.8E-3,0.6,18000,19500,10978,0.939999998,0.37000000500000002,19.260000229999999,111449.46,89780.5,7.4299998279999997,20,281,63000,48600,43.907134,-69.963942
Brown University,3,4,Private,New England,Mid-size City,9.1800000000000007E-2,6182,58140,32,1425,0.43269999999999997,6.4199999999999993E-2,0.1084,0.12330000000000001,3.8999999999999998E-3,1E-3,5.3699999999999998E-2,0.1166,5.7000000000000002E-3,30823,13381,0.88490000000000002,0.1444,0.94520000000000004,0.97140000000000004,1.12E-2,1.3,15164,16000,11966.5,0.97000002900000004,0.34000000400000002,19.780000690000001,103616.9,84559,7.2699999809999998,94,803,70400,54400,41.82685309,-71.40292511
Tufts University,3,4,Private,New England,Large Suburb,0.18840000000000001,5146,58752,32,1428,0.56569999999999998,3.9600000000000003E-2,6.3899999999999998E-2,0.10920000000000001,4.0000000000000002E-4,2.0000000000000001E-4,4.3299999999999998E-2,8.14E-2,5.4000000000000003E-3,21026,11427,0.6361,0.1132,0.92190000000000005,0.96399999999999997,1.0200000000000001E-2,2.2999999999999998,17300,18125,12250,0.980000019,0.189999998,21.420000080000001,86991.55,64738,6.1199998860000004,95,837,69000,57400,42.406004,-71.120641
Carnegie Mellon University,3,4,Private,Mid-Atlantic,Large City,0.25490000000000002,5834,59710,32,1432,0.38769999999999999,5.1900000000000002E-2,7.5399999999999995E-2,0.24729999999999999,5.0000000000000001E-4,2.0000000000000001E-4,4.1500000000000002E-2,0.1414,1.9E-2,24821,11055,0.93240000000000001,0.13700000000000001,0.87990000000000002,0.94220000000000004,1.66E-2,0.9,23000,25000,14750,0.980000019,0.30000001199999998,19.829999919999999,103727.25,90107.5,5.9099998469999999,113,1139,90200,72200,40.44359759,-79.94348507
Amherst College,3,3,Private,New England,Large Suburb,0.14280000000000001,1785,59060,32,1434,0.41739999999999999,0.11650000000000001,0.1283,0.1255,1.1000000000000001E-3,0,5.6000000000000001E-2,9.5799999999999996E-2,0,23275,11690,0.91490000000000005,0.19980000000000001,0.95779999999999998,0.97619999999999996,1.23E-2,4.5,10453,11185.5,7500,0.83999997400000004,0.40999999599999998,19.329999919999999,107166.93,85922,6.9699997900000001,23,190,71100,54000,42.372459,-72.518493
Williams College,3,4,Private,New England,Fringe Town,0.17019999999999999,2051,59412,32,1439,0.56510000000000005,7.7499999999999999E-2,0.12139999999999999,0.1053,2.8999999999999998E-3,0,6.0900000000000003E-2,6.6799999999999998E-2,0,39164,12027,0.80700000000000005,0.1903,0.9536,0.97989999999999999,5.1999999999999998E-3,1.8,11248,12005,6625,0.88999998599999997,0.40000000600000002,19.329999919999999,106459.04,88403.5,7.6300001139999996,41,246,61400,46400,42.7127729,-73.20307081
University of Pennsylvania,3,4,Private,Mid-Atlantic,Large City,0.12239999999999999,10606,59600,32,1442,0.46289999999999998,7.3099999999999998E-2,9.98E-2,0.18149999999999999,1.4E-3,5.9999999999999995E-4,3.5900000000000001E-2,0.1052,4.3700000000000003E-2,52081,15460,0.7278,0.14169999999999999,0.95689999999999997,0.9778,5.67E-2,1.3,19500,21500,12500,0.980000019,0.18000000699999999,22.219999309999999,87200.75,62169,7.0100002290000001,250,2466,106600,73200,39.95100193,-75.19361788
Swarthmore College,3,3,Private,Mid-Atlantic,Large Suburb,0.14319999999999999,1524,58481,33,1442,0.42780000000000001,5.5800000000000002E-2,0.1404,0.1542,1.2999999999999999E-3,0,8.2699999999999996E-2,8.5300000000000001E-2,0,29924,12138,0.88280000000000003,0.1411,0.93420000000000003,0.95499999999999996,6.4999999999999997E-3,0,17718.5,19000,10051,0.920000017,0.310000002,19.290000920000001,104516.71,89473,6.9800000190000002,24,174,52000,41300,39.90598596,-75.35163882
